CustomerID,Gender,Age,Tenure_Months,ContractType,MonthlyCharges,InternetService,TechSupport,OnlineSecurity,PaymentMethod,Complaints,TotalCharges,Churn
CUST0906,Female,38,20,Month-to-Month,70,DSL,No,No,EWallet,No,1484,No
CUST0907,Female,39,29,Month-to-Month,107,DSL,Yes,No,BankTransfer,No,3060,No
CUST0908,Male,45,24,One-Year,67,DSL,Yes,No,BankTransfer,Yes,1650,No
CUST0909,Male,26,63,Month-to-Month,89,DSL,No,Yes,EWallet,Yes,5650,No
CUST0910,Female,43,57,One-Year,118,DSL,No,No,BankTransfer,No,6722,Yes
CUST0911,Male,26,8,Two-Year,84,FiberOptic,No,No,BankTransfer,No,618,No
CUST0912,Male,32,62,Month-to-Month,79,DSL,Yes,No,Cash,No,4988,Yes
CUST0913,Male,27,29,Two-Year,65,FiberOptic,No,No,CreditCard,Yes,1924,Yes
CUST0914,Female,41,17,Month-to-Month,55,DSL,No,No,EWallet,No,937,Yes
CUST0915,Female,59,66,Month-to-Month,77,FiberOptic,No,No,Cash,No,5152,No
CUST0916,Female,25,6,Month-to-Month,95,FiberOptic,No,No,BankTransfer,No,553,No
CUST0917,Female,41,58,Month-to-Month,57,DSL,No,No,EWallet,Yes,3362,Yes
CUST0918,Female,33,69,One-Year,30,DSL,No,Yes,EWallet,No,2018,No
CUST0919,Female,66,28,One-Year,31,FiberOptic,Yes,No,CreditCard,No,898,No
CUST0920,Female,43,62,Two-Year,61,FiberOptic,No,Yes,CreditCard,No,3793,No
CUST0921,Male,44,41,Two-Year,58,DSL,No,Yes,EWallet,No,2474,Yes
CUST0922,Male,54,69,One-Year,90,DSL,No,Yes,CreditCard,No,6169,No
CUST0923,Male,21,41,One-Year,30,FiberOptic,Yes,No,CreditCard,No,1195,No
CUST0924,Male,67,49,Month-to-Month,55,DSL,Yes,No,BankTransfer,Yes,2681,No
CUST0925,Male,41,49,Month-to-Month,71,FiberOptic,No,No,CreditCard,Yes,3504,Yes
CUST0926,Male,36,71,Month-to-Month,50,DSL,No,No,CreditCard,Yes,3475,Yes
CUST0927,Male,53,3,One-Year,52,DSL,No,Yes,Cash,No,126,No
CUST0928,Female,56,10,Month-to-Month,32,FiberOptic,Yes,No,BankTransfer,No,293,No
CUST0929,Female,27,35,Month-to-Month,37,FiberOptic,Yes,Yes,BankTransfer,No,1391,No
CUST0930,Male,42,2,Month-to-Month,60,DSL,No,No,EWallet,Yes,66,Yes
CUST0931,Male,35,24,Month-to-Month,77,FiberOptic,No,No,CreditCard,No,1823,No
CUST0932,Female,36,38,Month-to-Month,75,FiberOptic,No,Yes,Cash,No,2845,No
CUST0933,Male,53,22,Month-to-Month,43,FiberOptic,No,Yes,Cash,No,1015,Yes
CUST0934,Male,27,26,One-Year,92,DSL,No,No,BankTransfer,Yes,2322,No
CUST0935,Female,50,43,Month-to-Month,50,FiberOptic,No,No,CreditCard,No,2071,Yes
CUST0936,Male,67,55,One-Year,74,FiberOptic,No,No,Cash,No,3986,No
CUST0937,Female,22,39,Month-to-Month,29,FiberOptic,No,No,EWallet,No,1178,No
CUST0938,Male,64,29,Month-to-Month,79,FiberOptic,No,No,CreditCard,No,2326,No
CUST0939,Female,66,20,Month-to-Month,21,DSL,Yes,No,CreditCard,Yes,417,No
CUST0940,Female,52,41,Month-to-Month,34,FiberOptic,No,Yes,CreditCard,No,1342,No
CUST0941,Female,61,54,Month-to-Month,22,FiberOptic,Yes,Yes,Cash,No,1174,No
CUST0942,Male,51,20,Month-to-Month,62,DSL,No,No,BankTransfer,No,1177,No
CUST0943,Female,50,19,Month-to-Month,50,FiberOptic,No,No,BankTransfer,No,902,Yes
CUST0944,Male,38,66,Month-to-Month,89,DSL,Yes,Yes,EWallet,Yes,5801,Yes
CUST0945,Male,34,30,Month-to-Month,86,FiberOptic,No,Yes,Cash,Yes,2556,No
CUST0946,Male,39,53,One-Year,75,DSL,Yes,Yes,CreditCard,No,4031,No
CUST0947,Male,65,34,Two-Year,82,FiberOptic,No,Yes,EWallet,No,2887,No
CUST0948,Female,54,22,Month-to-Month,94,No,No,Yes,EWallet,No,2106,No
CUST0949,Female,32,67,Two-Year,34,FiberOptic,Yes,No,BankTransfer,No,2352,No
CUST0950,Male,52,6,Month-to-Month,111,No,No,No,CreditCard,Yes,738,No
CUST0951,Male,45,27,One-Year,29,No,Yes,No,CreditCard,No,700,No
CUST0952,Female,24,10,One-Year,57,DSL,Yes,No,Cash,Yes,519,No
CUST0953,Male,49,48,One-Year,66,FiberOptic,No,No,Cash,No,3156,No
CUST0954,Female,28,70,Month-to-Month,76,FiberOptic,No,No,Cash,No,5396,Yes
CUST0955,Male,27,59,Month-to-Month,69,FiberOptic,Yes,No,EWallet,No,4120,Yes
CUST0956,Male,26,59,Month-to-Month,90,DSL,No,No,CreditCard,No,5254,No
CUST0957,Female,31,2,Month-to-Month,34,No,No,No,BankTransfer,Yes,156,Yes
CUST0958,Male,30,29,Month-to-Month,37,FiberOptic,No,No,EWallet,No,1099,No
CUST0959,Female,42,68,Month-to-Month,101,FiberOptic,Yes,No,EWallet,No,6860,No
CUST0960,Male,19,65,Month-to-Month,107,DSL,No,No,BankTransfer,No,6875,Yes
CUST0961,Male,52,26,Month-to-Month,21,DSL,No,No,BankTransfer,No,644,No
CUST0962,Male,24,10,One-Year,103,FiberOptic,No,No,Cash,No,1118,No
CUST0963,Female,38,53,Two-Year,117,DSL,No,Yes,BankTransfer,No,6176,No
CUST0964,Male,35,59,Two-Year,62,FiberOptic,No,No,BankTransfer,No,3721,No
CUST0965,Male,20,22,Month-to-Month,45,DSL,Yes,No,BankTransfer,No,1041,Yes
CUST0966,Male,59,51,One-Year,90,FiberOptic,No,Yes,BankTransfer,Yes,4649,No
CUST0967,Male,56,48,Two-Year,57,DSL,No,No,Cash,No,2726,No
CUST0968,Female,58,21,Month-to-Month,113,FiberOptic,No,No,EWallet,No,2459,No
CUST0969,Female,66,22,Month-to-Month,61,FiberOptic,No,Yes,CreditCard,Yes,1337,No
CUST0970,Male,28,30,Two-Year,24,DSL,No,No,CreditCard,Yes,715,No
CUST0971,Female,56,25,Month-to-Month,30,DSL,No,Yes,EWallet,No,724,No
CUST0972,Male,41,28,Month-to-Month,84,DSL,No,No,CreditCard,No,2361,No
CUST0973,Male,63,65,Month-to-Month,53,FiberOptic,Yes,No,CreditCard,No,3426,Yes
CUST0974,Male,36,45,Month-to-Month,20,FiberOptic,No,No,EWallet,No,927,Yes
CUST0975,Female,21,68,Two-Year,102,FiberOptic,No,No,CreditCard,No,6938,Yes
CUST0976,Female,43,7,One-Year,21,FiberOptic,No,No,CreditCard,No,179,No
CUST0977,Female,55,49,Month-to-Month,104,FiberOptic,No,No,EWallet,No,5139,No
CUST0978,Female,59,9,Month-to-Month,39,DSL,No,No,CreditCard,No,389,Yes
CUST0979,Female,49,36,Month-to-Month,80,DSL,No,No,BankTransfer,No,2814,Yes
CUST0980,Female,56,1,Month-to-Month,106,DSL,No,No,EWallet,No,117,No
CUST0981,Female,62,10,Month-to-Month,40,No,No,No,Cash,No,469,No
CUST0982,Female,63,36,Two-Year,107,FiberOptic,No,Yes,CreditCard,No,3838,No
CUST0983,Female,53,46,Month-to-Month,87,DSL,No,No,Cash,No,4020,No
CUST0984,Male,57,32,Month-to-Month,31,FiberOptic,Yes,Yes,CreditCard,No,989,Yes
CUST0985,Female,54,32,One-Year,41,FiberOptic,Yes,No,BankTransfer,No,1292,No
CUST0986,Female,50,6,Month-to-Month,39,FiberOptic,No,No,EWallet,No,271,No
CUST0987,Female,53,48,Two-Year,101,DSL,Yes,Yes,Cash,No,4829,No
CUST0988,Female,20,38,One-Year,20,DSL,No,Yes,EWallet,No,795,No
CUST0989,Female,26,17,One-Year,49,FiberOptic,Yes,Yes,Cash,No,758,No
CUST0990,Female,25,27,Month-to-Month,116,No,No,No,CreditCard,No,3034,No
CUST0991,Female,50,54,Month-to-Month,43,FiberOptic,Yes,No,BankTransfer,No,2280,No
CUST0992,Female,23,50,Month-to-Month,33,DSL,No,No,Cash,No,1665,Yes
CUST0993,Female,58,35,Month-to-Month,55,DSL,No,No,Cash,No,1955,No
CUST0994,Female,56,25,One-Year,88,FiberOptic,No,Yes,BankTransfer,No,2265,No
CUST0995,Female,21,28,Two-Year,94,FiberOptic,No,No,BankTransfer,No,2661,No
CUST0996,Male,30,15,One-Year,43,FiberOptic,No,No,BankTransfer,No,689,No
CUST0997,Male,66,4,Two-Year,79,FiberOptic,No,No,BankTransfer,No,251,No
CUST0998,Female,19,27,One-Year,114,DSL,Yes,Yes,BankTransfer,No,3063,No
CUST0999,Female,22,26,Month-to-Month,74,FiberOptic,No,No,EWallet,No,1921,Yes
CUST1000,Male,61,19,Month-to-Month,96,FiberOptic,No,No,CreditCard,No,1847,Yes
CUST1001,Female,44,17,One-Year,99,DSL,No,No,CreditCard,No,1655,No
CUST1002,Male,49,43,Month-to-Month,43,FiberOptic,Yes,No,Cash,No,1858,No
CUST1003,Male,38,41,Month-to-Month,96,DSL,No,No,BankTransfer,No,3957,No
CUST1004,Male,25,42,Month-to-Month,43,DSL,Yes,No,EWallet,No,1835,No
CUST1005,Male,55,50,Two-Year,73,DSL,No,Yes,EWallet,Yes,3711,No
CUST1006,Male,25,40,Month-to-Month,45,DSL,No,No,Cash,No,1726,No
CUST1007,Female,67,39,One-Year,85,DSL,Yes,No,BankTransfer,No,3379,No
CUST1008,Male,20,23,Two-Year,99,FiberOptic,No,Yes,CreditCard,No,2375,No
CUST1009,Female,61,52,Month-to-Month,57,FiberOptic,No,No,BankTransfer,Yes,3013,Yes
CUST1010,Female,20,47,Month-to-Month,84,FiberOptic,No,No,EWallet,No,3915,No
CUST1011,Male,39,63,Month-to-Month,94,DSL,Yes,No,BankTransfer,No,5835,Yes
CUST1012,Male,23,69,One-Year,70,DSL,No,No,CreditCard,Yes,4827,No
CUST1013,Female,19,43,One-Year,54,FiberOptic,Yes,No,CreditCard,Yes,2244,No
CUST1014,Male,40,48,Two-Year,62,DSL,No,No,Cash,Yes,3047,Yes
CUST1015,Male,61,34,Month-to-Month,48,DSL,No,Yes,EWallet,No,1724,No
CUST1016,Female,19,40,Month-to-Month,56,FiberOptic,No,No,BankTransfer,Yes,2254,No
CUST1017,Female,55,61,Month-to-Month,100,FiberOptic,Yes,Yes,BankTransfer,No,6111,Yes
CUST1018,Male,34,50,One-Year,77,FiberOptic,No,Yes,Cash,No,3845,No
CUST1019,Female,52,67,Month-to-Month,73,FiberOptic,Yes,No,Cash,No,4868,No
CUST1020,Male,51,62,Month-to-Month,58,DSL,No,No,Cash,No,3556,Yes
CUST1021,Male,40,58,Month-to-Month,61,FiberOptic,Yes,No,EWallet,No,3522,Yes
CUST1022,Male,47,33,Month-to-Month,47,DSL,No,Yes,BankTransfer,Yes,1633,Yes
CUST1023,Female,69,16,Month-to-Month,48,FiberOptic,Yes,No,Cash,No,738,No
CUST1024,Female,25,48,Month-to-Month,62,DSL,Yes,Yes,EWallet,No,2960,Yes
CUST1025,Female,39,10,Month-to-Month,22,FiberOptic,Yes,No,BankTransfer,No,169,Yes
CUST1026,Female,61,38,Month-to-Month,29,DSL,No,No,CreditCard,No,1141,Yes
CUST1027,Female,53,19,One-Year,78,No,Yes,Yes,Cash,Yes,1396,No
CUST1028,Male,22,36,Two-Year,33,FiberOptic,No,No,EWallet,No,1232,No
CUST1029,Male,30,59,Month-to-Month,95,FiberOptic,No,Yes,BankTransfer,No,5538,Yes
CUST1030,Male,46,63,One-Year,66,FiberOptic,No,No,BankTransfer,Yes,4092,No
CUST1031,Male,48,46,Month-to-Month,61,FiberOptic,No,No,Cash,No,2744,No
CUST1032,Female,64,3,Month-to-Month,113,FiberOptic,Yes,No,Cash,No,421,Yes
CUST1033,Male,33,65,Two-Year,51,FiberOptic,No,No,BankTransfer,No,3401,No
CUST1034,Female,59,8,One-Year,51,FiberOptic,Yes,No,EWallet,No,440,No
CUST1035,Male,47,51,Two-Year,61,FiberOptic,No,Yes,CreditCard,No,3040,No
CUST1036,Female,33,6,Month-to-Month,51,No,Yes,Yes,BankTransfer,Yes,337,No
CUST1037,Female,29,39,Month-to-Month,45,FiberOptic,No,No,EWallet,No,1797,No
CUST1038,Male,34,60,Two-Year,20,FiberOptic,No,No,Cash,No,1202,No
CUST1039,Male,33,28,Month-to-Month,75,FiberOptic,No,Yes,BankTransfer,Yes,2162,Yes
CUST1040,Male,29,54,Month-to-Month,21,FiberOptic,Yes,No,Cash,No,1107,No
CUST1041,Male,25,37,One-Year,100,FiberOptic,No,No,CreditCard,No,3654,No
CUST1042,Female,37,9,Two-Year,49,DSL,Yes,No,Cash,No,534,Yes
CUST1043,Male,20,56,Two-Year,90,FiberOptic,No,No,CreditCard,Yes,4999,No
CUST1044,Male,33,59,Month-to-Month,71,No,No,No,Cash,No,4112,No
CUST1045,Female,47,2,Two-Year,110,FiberOptic,No,No,Cash,No,141,No
CUST1046,Male,62,61,Month-to-Month,28,FiberOptic,No,Yes,CreditCard,No,1779,No
CUST1047,Male,40,58,Month-to-Month,41,DSL,No,No,Cash,No,2309,Yes
CUST1048,Male,45,60,One-Year,53,FiberOptic,No,Yes,EWallet,No,3174,No
CUST1049,Male,68,40,Month-to-Month,68,FiberOptic,No,Yes,Cash,No,2702,No
CUST1050,Male,57,36,Month-to-Month,20,FiberOptic,No,No,BankTransfer,Yes,798,Yes
CUST1051,Female,22,37,One-Year,92,DSL,No,No,Cash,No,3306,No
CUST1052,Male,37,18,Month-to-Month,103,FiberOptic,Yes,Yes,EWallet,No,1823,No
CUST1053,Male,57,63,Month-to-Month,72,FiberOptic,No,No,BankTransfer,No,4595,Yes
CUST1054,Male,61,22,Month-to-Month,102,DSL,No,No,EWallet,No,2273,Yes
CUST1055,Male,18,11,Month-to-Month,119,DSL,Yes,Yes,BankTransfer,No,1296,Yes
CUST1056,Male,47,58,Month-to-Month,59,DSL,No,No,Cash,No,3430,No
CUST1057,Female,38,57,One-Year,64,FiberOptic,No,No,EWallet,No,3606,No
CUST1058,Male,37,4,One-Year,87,DSL,Yes,Yes,Cash,No,324,No
CUST1059,Female,23,7,Month-to-Month,28,DSL,No,No,BankTransfer,No,109,Yes
CUST1060,Female,39,61,Two-Year,41,FiberOptic,No,No,EWallet,No,2451,No
CUST1061,Male,35,54,Month-to-Month,37,DSL,No,No,CreditCard,Yes,2036,No
CUST1062,Male,25,68,Month-to-Month,95,DSL,No,No,EWallet,Yes,6437,No
CUST1063,Male,56,1,Two-Year,62,FiberOptic,No,Yes,Cash,Yes,41,No
CUST1064,Male,49,55,Month-to-Month,58,FiberOptic,Yes,No,CreditCard,No,3099,No
CUST1065,Female,50,3,Two-Year,92,FiberOptic,No,Yes,CreditCard,Yes,255,No
CUST1066,Male,33,38,Month-to-Month,25,FiberOptic,No,No,BankTransfer,No,973,Yes
CUST1067,Male,29,1,One-Year,102,FiberOptic,No,No,CreditCard,No,187,Yes
CUST1068,Male,55,38,Month-to-Month,67,FiberOptic,No,Yes,CreditCard,Yes,2479,Yes
CUST1069,Male,69,29,Month-to-Month,26,DSL,No,No,BankTransfer,No,774,No
CUST1070,Male,51,5,Month-to-Month,99,DSL,No,Yes,EWallet,Yes,474,No
CUST1071,Male,31,21,One-Year,88,FiberOptic,No,No,Cash,No,1800,Yes
CUST1072,Female,53,71,Month-to-Month,35,DSL,No,No,EWallet,No,2540,Yes
CUST1073,Female,50,67,Two-Year,20,FiberOptic,No,Yes,CreditCard,No,1257,No
CUST1074,Male,40,47,Month-to-Month,56,FiberOptic,No,No,Cash,Yes,2685,No
CUST1075,Male,67,35,Month-to-Month,102,DSL,No,No,EWallet,No,3571,No
CUST1076,Male,62,68,Month-to-Month,56,DSL,Yes,Yes,Cash,No,3842,Yes
CUST1077,Female,19,69,One-Year,100,DSL,No,No,CreditCard,No,6972,No
CUST1078,Male,58,1,Two-Year,83,FiberOptic,No,No,EWallet,No,80,No
CUST1079,Female,38,68,Month-to-Month,109,FiberOptic,No,No,Cash,No,7356,Yes
CUST1080,Male,19,12,One-Year,105,FiberOptic,No,No,Cash,No,1358,No
CUST1081,Male,44,60,Month-to-Month,81,DSL,No,No,EWallet,No,4794,No
CUST1082,Male,26,27,One-Year,91,FiberOptic,Yes,No,EWallet,Yes,2536,Yes
CUST1083,Male,18,56,Two-Year,80,FiberOptic,No,No,CreditCard,No,4493,No
CUST1084,Female,28,23,Month-to-Month,52,DSL,No,No,BankTransfer,No,1116,Yes
CUST1085,Female,20,25,Month-to-Month,85,FiberOptic,Yes,Yes,Cash,No,2180,No
CUST1086,Male,69,21,Two-Year,49,No,Yes,No,EWallet,No,1024,No
CUST1087,Male,40,61,Two-Year,39,DSL,No,No,EWallet,No,2322,No
CUST1088,Female,43,63,Month-to-Month,79,FiberOptic,No,No,EWallet,No,4956,Yes
CUST1089,Female,21,52,Month-to-Month,101,DSL,No,Yes,Cash,No,5207,Yes
CUST1090,Female,35,25,Month-to-Month,93,FiberOptic,No,No,CreditCard,Yes,2362,Yes
CUST1091,Female,23,55,Month-to-Month,43,DSL,No,No,BankTransfer,No,2415,Yes
CUST1092,Male,52,46,Two-Year,23,No,No,No,Cash,No,1133,No
CUST1093,Female,39,32,One-Year,56,FiberOptic,No,No,CreditCard,No,1871,Yes
CUST1094,Male,60,55,Month-to-Month,23,FiberOptic,Yes,No,Cash,No,1307,No
CUST1095,Female,32,5,Month-to-Month,96,FiberOptic,No,No,Cash,No,434,No
CUST1096,Female,39,36,Month-to-Month,108,FiberOptic,No,No,EWallet,No,3830,No
CUST1097,Female,54,49,Month-to-Month,96,FiberOptic,No,Yes,CreditCard,No,4653,Yes
CUST1098,Female,69,58,Month-to-Month,37,FiberOptic,No,No,EWallet,No,2051,No
CUST1099,Female,59,39,Month-to-Month,107,No,No,Yes,EWallet,No,4233,Yes
CUST1100,Male,29,61,Month-to-Month,85,FiberOptic,Yes,No,CreditCard,No,5146,No
CUST1101,Male,64,9,Month-to-Month,67,No,Yes,No,EWallet,Yes,557,Yes
CUST1102,Female,66,6,Month-to-Month,52,FiberOptic,Yes,No,EWallet,No,378,No
CUST1103,Female,59,35,Month-to-Month,77,FiberOptic,Yes,Yes,BankTransfer,Yes,2734,Yes
CUST1104,Male,55,39,Month-to-Month,102,FiberOptic,No,No,CreditCard,No,3993,No
CUST1105,Female,35,22,Month-to-Month,92,DSL,Yes,Yes,CreditCard,No,1954,No
CUST1106,Female,62,41,Month-to-Month,47,DSL,Yes,Yes,EWallet,No,1900,Yes
CUST1107,Male,52,5,Month-to-Month,54,DSL,No,Yes,EWallet,No,350,No
CUST1108,Female,47,42,Month-to-Month,29,FiberOptic,No,No,CreditCard,No,1151,Yes
CUST1109,Female,41,67,One-Year,84,DSL,Yes,No,CreditCard,No,5696,No
CUST1110,Male,59,30,Two-Year,61,FiberOptic,No,No,Cash,No,1739,No
CUST1111,Male,47,57,One-Year,104,No,No,No,CreditCard,No,5879,No
CUST1112,Male,31,29,Month-to-Month,28,DSL,Yes,Yes,Cash,No,896,Yes
CUST1113,Female,23,37,Two-Year,79,FiberOptic,Yes,No,EWallet,No,2900,No
CUST1114,Male,20,13,One-Year,34,DSL,No,Yes,BankTransfer,No,344,No
CUST1115,Male,33,32,Month-to-Month,118,DSL,No,Yes,BankTransfer,No,3860,No
CUST1116,Male,24,46,Month-to-Month,76,FiberOptic,No,Yes,Cash,Yes,3556,Yes
CUST1117,Male,69,23,Two-Year,88,FiberOptic,Yes,No,EWallet,No,2058,Yes
CUST1118,Male,31,45,Month-to-Month,41,FiberOptic,No,No,EWallet,No,1748,Yes
CUST1119,Male,26,17,Month-to-Month,83,DSL,No,No,EWallet,No,1477,No
CUST1120,Female,32,66,One-Year,60,FiberOptic,Yes,No,CreditCard,No,3907,No
CUST1121,Female,38,6,Two-Year,106,DSL,No,No,EWallet,No,609,No
CUST1122,Male,52,18,Month-to-Month,90,DSL,No,Yes,CreditCard,No,1598,Yes
CUST1123,Male,19,22,Month-to-Month,75,DSL,No,No,Cash,No,1693,No
CUST1124,Male,44,33,Month-to-Month,42,DSL,No,No,BankTransfer,No,1451,Yes
CUST1125,Female,19,30,One-Year,44,DSL,No,No,Cash,No,1223,No
CUST1126,Female,52,32,Month-to-Month,110,DSL,No,No,EWallet,No,3423,No
CUST1127,Female,35,42,Month-to-Month,25,No,No,No,EWallet,Yes,1069,Yes
CUST1128,Female,31,10,Two-Year,53,DSL,Yes,Yes,Cash,No,548,No
CUST1129,Female,37,36,Month-to-Month,82,DSL,No,No,CreditCard,No,3006,No
CUST1130,Female,35,34,One-Year,28,DSL,Yes,No,CreditCard,No,868,No
CUST1131,Female,27,28,Month-to-Month,79,FiberOptic,Yes,Yes,CreditCard,No,2207,No
CUST1132,Female,42,11,Month-to-Month,68,DSL,No,No,BankTransfer,No,717,Yes
CUST1133,Female,19,39,One-Year,116,FiberOptic,No,No,BankTransfer,No,4605,No
CUST1134,Male,42,47,Month-to-Month,70,No,No,Yes,EWallet,No,3286,Yes
CUST1135,Male,50,19,Month-to-Month,79,DSL,No,No,Cash,Yes,1408,No
CUST1136,Male,53,15,Month-to-Month,89,FiberOptic,Yes,No,Cash,No,1348,Yes
CUST1137,Male,48,28,One-Year,56,DSL,No,No,EWallet,Yes,1648,Yes
CUST1138,Female,31,24,Two-Year,50,FiberOptic,No,Yes,CreditCard,No,1104,No
CUST1139,Female,18,9,Two-Year,117,FiberOptic,No,Yes,BankTransfer,Yes,1149,No
CUST1140,Male,63,47,Month-to-Month,60,DSL,No,No,Cash,No,2766,No
CUST1141,Female,33,33,Month-to-Month,81,DSL,No,No,EWallet,Yes,2612,Yes
CUST1142,Male,63,62,Month-to-Month,112,FiberOptic,No,No,CreditCard,No,6965,Yes
CUST1143,Female,69,19,Two-Year,77,FiberOptic,No,Yes,CreditCard,No,1497,No
CUST1144,Male,20,67,Month-to-Month,33,DSL,Yes,Yes,BankTransfer,No,2250,Yes
CUST1145,Female,52,40,Two-Year,55,FiberOptic,No,Yes,BankTransfer,No,2193,No
CUST1146,Female,58,47,Month-to-Month,55,FiberOptic,No,No,EWallet,No,2637,No
CUST1147,Male,23,65,Two-Year,98,FiberOptic,No,No,EWallet,No,6297,No
CUST1148,Female,42,29,Two-Year,27,DSL,No,No,CreditCard,No,853,No
CUST1149,Male,30,50,Two-Year,45,FiberOptic,No,No,CreditCard,No,2226,No
CUST1150,Male,51,13,Month-to-Month,55,FiberOptic,No,No,Cash,No,789,No
CUST1151,Male,25,1,Month-to-Month,67,DSL,No,No,CreditCard,No,15,Yes
CUST1152,Male,38,34,Month-to-Month,104,FiberOptic,No,Yes,EWallet,No,3521,Yes
CUST1153,Female,51,48,Month-to-Month,47,FiberOptic,No,No,BankTransfer,No,2209,No
CUST1154,Female,21,48,Month-to-Month,87,No,No,No,EWallet,Yes,4093,Yes
CUST1155,Female,42,49,Month-to-Month,81,DSL,No,Yes,Cash,No,3895,Yes
CUST1156,Male,32,64,Month-to-Month,99,FiberOptic,Yes,Yes,Cash,No,6307,No
CUST1157,Female,21,61,One-Year,105,DSL,No,No,BankTransfer,Yes,6438,No
CUST1158,Male,62,29,One-Year,95,No,Yes,No,EWallet,No,2776,No
CUST1159,Female,29,39,Month-to-Month,99,DSL,No,Yes,Cash,No,3865,No
CUST1160,Female,49,26,Two-Year,70,No,No,Yes,EWallet,Yes,1788,No
CUST1161,Female,49,17,Month-to-Month,61,No,No,No,Cash,No,1007,No
CUST1162,Male,45,71,Month-to-Month,48,DSL,No,No,BankTransfer,No,3457,Yes
CUST1163,Female,30,13,Month-to-Month,101,FiberOptic,No,No,Cash,No,1399,No
CUST1164,Female,48,69,Two-Year,29,No,Yes,Yes,EWallet,No,2075,No
CUST1165,Male,31,26,Month-to-Month,58,DSL,No,Yes,EWallet,No,1524,No
CUST1166,Female,37,49,Month-to-Month,101,FiberOptic,No,Yes,Cash,No,5044,No
CUST1167,Male,35,67,One-Year,20,FiberOptic,No,Yes,CreditCard,No,1271,No
CUST1168,Female,46,7,Month-to-Month,58,DSL,No,No,BankTransfer,No,414,No
CUST1169,Male,23,58,One-Year,40,DSL,No,No,BankTransfer,No,2316,No
CUST1170,Male,49,49,Two-Year,84,DSL,No,No,Cash,Yes,4016,No
CUST1171,Female,46,53,Two-Year,34,DSL,No,No,Cash,No,1883,No
CUST1172,Male,60,65,Month-to-Month,23,FiberOptic,No,Yes,CreditCard,No,1568,No
CUST1173,Male,19,62,Month-to-Month,79,DSL,Yes,No,BankTransfer,Yes,4966,Yes
CUST1174,Male,40,17,Month-to-Month,80,FiberOptic,No,No,CreditCard,No,1367,No
CUST1175,Male,36,43,Month-to-Month,39,FiberOptic,No,No,BankTransfer,Yes,1690,Yes
CUST1176,Male,48,25,Month-to-Month,29,DSL,Yes,Yes,Cash,No,665,Yes
CUST1177,Male,68,3,Month-to-Month,106,FiberOptic,Yes,No,BankTransfer,No,225,No
CUST1178,Female,22,29,Two-Year,53,FiberOptic,No,Yes,BankTransfer,No,1596,No
CUST1179,Male,36,32,Two-Year,67,No,No,Yes,BankTransfer,Yes,2073,Yes
CUST1180,Male,51,26,Month-to-Month,52,DSL,Yes,No,CreditCard,No,1297,No
CUST1181,Female,27,16,Month-to-Month,117,DSL,No,No,CreditCard,No,1876,No
CUST1182,Female,42,25,Month-to-Month,80,No,No,Yes,BankTransfer,No,2079,No
CUST1183,Female,19,54,Month-to-Month,29,No,Yes,Yes,EWallet,No,1561,Yes
CUST1184,Female,28,28,One-Year,73,FiberOptic,Yes,No,CreditCard,No,2004,No
CUST1185,Female,67,56,One-Year,103,FiberOptic,No,Yes,Cash,No,5808,No
CUST1186,Female,48,65,Two-Year,84,DSL,Yes,No,Cash,No,5448,No
CUST1187,Female,32,41,One-Year,96,FiberOptic,No,Yes,BankTransfer,Yes,4003,Yes
CUST1188,Male,26,51,Month-to-Month,20,DSL,No,Yes,Cash,No,1045,Yes
CUST1189,Male,40,71,One-Year,24,DSL,No,No,CreditCard,No,1664,No
CUST1190,Female,36,29,Month-to-Month,99,FiberOptic,Yes,No,EWallet,No,2890,No
CUST1191,Male,26,19,Month-to-Month,34,DSL,Yes,Yes,EWallet,Yes,717,Yes
CUST1192,Male,52,66,Month-to-Month,47,FiberOptic,Yes,No,EWallet,No,3191,No
CUST1193,Male,38,41,Month-to-Month,114,No,Yes,Yes,Cash,No,4694,Yes
CUST1194,Female,26,45,Month-to-Month,42,DSL,No,Yes,BankTransfer,No,1961,Yes
CUST1195,Female,45,15,Month-to-Month,36,No,Yes,No,Cash,No,487,Yes
CUST1196,Male,63,3,Two-Year,117,No,No,No,BankTransfer,No,309,No
CUST1197,Female,68,11,Month-to-Month,32,FiberOptic,No,No,EWallet,Yes,436,No
CUST1198,Male,24,53,Month-to-Month,33,DSL,Yes,No,CreditCard,Yes,1659,No
CUST1199,Male,33,46,Month-to-Month,30,DSL,Yes,No,Cash,No,1304,No
CUST1200,Male,33,30,One-Year,47,FiberOptic,Yes,No,CreditCard,No,1498,Yes
CUST1201,Male,50,57,Month-to-Month,61,DSL,Yes,Yes,EWallet,No,3422,No
CUST1202,Female,21,18,Two-Year,115,DSL,No,Yes,BankTransfer,No,2023,No
CUST1203,Female,21,51,Two-Year,118,No,No,No,CreditCard,No,5951,No
CUST1204,Female,56,48,Month-to-Month,80,DSL,No,No,Cash,No,3823,Yes
CUST1205,Male,57,66,One-Year,83,FiberOptic,No,No,CreditCard,No,5512,No
CUST1206,Female,34,8,Month-to-Month,50,DSL,No,No,CreditCard,No,361,Yes
CUST1207,Male,54,22,Month-to-Month,100,FiberOptic,No,No,Cash,No,2156,Yes
CUST1208,Female,56,6,One-Year,92,No,No,Yes,BankTransfer,No,544,Yes
